"logFC","logCPM","F","PValue","FDR","gene"
0.421896337378674,6.33575952032169,19.1147710626323,3.91081092981456e-05,0.0152793728145886,"BCL2L2"
-0.575729772869226,4.59056107663376,19.0985043472877,3.96064975862441e-05,0.0152793728145886,"PRPF31"
-0.313143227436987,6.84072806234678,19.0259506649523,4.05796695924154e-05,0.0152793728145886,"HNRNPM"
-0.462949880619561,6.0654175780169,18.8608962730885,4.35104961297498e-05,0.0154014907777229,"PRPF6"
1.33883719942577,2.78501462508627,18.8784683678193,4.38478004191986e-05,0.0154014907777229,"RIPOR3"
-0.515884824253191,4.15001412260446,18.8346413803,4.43126625106006e-05,0.0154014907777229,"ATP5ME"
-0.876366218171668,6.5932556121814,18.7211542403954,4.61152694716263e-05,0.0154090572310255,"RN7SKP48"
-0.448323213895219,5.20704167733595,18.6409079755389,4.78055433691677e-05,0.0154090572310255,"HTATSF1"
-0.86787145060597,3.03341900298152,18.5784070420154,4.85343104422113e-05,0.0154090572310255,"SNORA38B"
-0.801380024644193,5.2043810949548,18.5459222186969,4.97858662274595e-05,0.0154090572310255,"H4C5"
1.02093595898427,4.98624618538049,18.4662658583872,5.14060651069929e-05,0.0154090572310255,"RNY4"
1.28356625685219,4.80434031013717,18.4665274266003,5.14328190819224e-05,0.0154090572310255,"ATF3"
-0.597789322299585,4.32938714760632,18.437803671734,5.22918946976888e-05,0.0154090572310255,"DDX49"
1.17303356828569,3.53801860602091,18.0430724066817,6.19716990724964e-05,0.0170485384882127,"SIK1B"
1.12148702965658,2.44116008527997,18.0347202352316,6.21399174302509e-05,0.0170485384882127,"COL13A1"
1.9855008122951,5.74146125412163,17.9925410839558,6.26960841102242e-05,0.0170485384882127,"SLC7A11"
0.470396241763133,7.41028242597193,17.9833400554485,6.28865307569632e-05,0.0170485384882127,"DCAF8"
0.816137439837597,7.09411160530652,17.9294222598918,6.43412620007494e-05,0.0171008981651011,"CARMN"
-0.405370528893877,4.67579740840626,17.8222166190317,6.76499809144989e-05,0.0174832618164356,"XAB2"
-0.571418916633535,3.5699038864331,17.8055570920563,6.83598457941989e-05,0.0174832618164356,"CUEDC2"
-0.82931983552041,4.37555650278649,17.7351826143576,7.03620315052479e-05,0.0174832618164356,"H4C3"
-0.493927372449761,4.72387536983137,17.6993960333144,7.1263928142496e-05,0.0174832618164356,"COPS3"
0.66587167608869,3.41126490922699,17.671984756226,7.2530300197284e-05,0.0174832618164356,"SPDYA"
-0.830191918055051,5.41768382447998,17.6214219650973,7.35186959451735e-05,0.0174832618164356,"SNORD15B"
0.467881537320932,8.62224088456113,17.5713697750582,7.48958253069201e-05,0.0175036708971604,"WSB1"
-0.632507063690954,3.49180188677214,17.4015881240627,8.10865112329458e-05,0.0186292823688573,"RRP9"
1.4050314397623,4.75263250396566,17.1466995573726,9.00296848656963e-05,0.0192284567687493,"MAPK10"
